,gvkey,data_date,data_year_month,file_year_month,type,international_count,rev_growth_count,rev_slow_count,expense_growth_count,expense_slow_count,lm_positive_count,lm_negative_count,lm_uncertainty_count,lm_litigious_count
302,1161,9/1/2015,2015-09,2015-11,10-Q,79,16,31,13,37,258,1548,956,1352
303,1161,12/1/2015,2015-12,2016-02,10-K,210,17,43,19,51,392,1959,1267,1717
304,1161,3/1/2016,2016-03,2016-04,10-Q,134,9,24,7,16,191,881,556,310
305,1161,6/1/2016,2016-06,2016-07,10-Q,147,18,21,18,19,237,992,583,731
306,1161,9/1/2016,2016-09,2016-10,10-Q,143,27,19,26,13,316,1363,723,1605
307,1161,12/1/2016,2016-12,2017-02,10-K,217,26,38,21,51,413,2002,1315,1890
308,1161,4/1/2017,2017-04,2017-05,10-Q,90,17,17,16,8,221,1141,717,772
309,1161,7/1/2017,2017-07,2017-08,10-Q,106,21,23,27,8,218,1004,579,414
310,1161,9/1/2017,2017-09,2017-11,10-Q,108,18,23,27,7,224,1046,591,654
311,1161,12/1/2017,2017-12,2018-02,10-K,208,29,31,29,37,413,2275,1384,2410
312,1161,3/1/2018,2018-03,2018-05,10-Q,85,16,19,13,11,194,1115,601,553
313,1161,6/1/2018,2018-06,2018-08,10-Q,97,23,15,20,12,207,1144,614,538
314,1161,9/1/2018,2018-09,2018-10,10-Q,93,23,18,20,12,210,1133,660,583
315,1161,12/1/2018,2018-12,2019-02,10-K,201,30,24,24,27,369,1817,1029,1630
316,1161,3/1/2019,2019-03,2019-05,10-Q,114,11,19,12,5,239,1173,615,778
317,1161,6/1/2019,2019-06,2019-07,10-Q,157,16,26,15,5,187,1004,563,423
318,1161,9/1/2019,2019-09,2019-10,10-Q,114,20,20,19,3,252,1347,738,1225
319,1161,12/1/2019,2019-12,2020-02,10-K,169,25,22,17,16,284,1114,774,627
320,1161,3/1/2020,2020-03,2020-04,10-Q,79,19,14,11,6,161,702,528,214
321,1161,6/1/2020,2020-06,2020-07,10-Q,76,24,17,15,3,210,1122,721,949
322,1161,9/1/2020,2020-09,2020-10,10-Q,80,30,15,15,5,443,1728,837,1943
323,1161,12/1/2020,2020-12,2021-01,10-K,151,31,20,17,20,373,1314,1011,1125
324,1161,3/1/2021,2021-03,2021-04,10-Q,78,26,13,15,7,173,793,628,189
325,1161,6/1/2021,2021-06,2021-07,10-Q,79,31,12,17,7,242,1451,875,1296
326,1161,9/1/2021,2021-09,2021-10,10-Q,74,30,12,15,7,177,822,637,194
327,1209,3/1/2001,2001-03,2001-05,10-Q,23,13,6,5,16,72,302,63,297
328,1209,6/1/2001,2001-06,2001-08,10-Q,28,10,8,3,16,33,136,27,25
329,1209,9/1/2001,2001-09,2001-12,10-K,118,0,0,1,2,137,241,243,258
330,1209,12/1/2001,2001-12,2002-02,10-Q,16,3,4,1,4,22,54,28,24
331,1209,3/1/2002,2002-03,2002-05,10-Q,16,6,13,1,16,69,267,158,613
332,1209,6/1/2002,2002-06,2002-08,10-Q,25,6,8,0,14,99,318,124,569
333,1209,9/1/2002,2002-09,2002-12,10-K,125,1,0,1,1,169,575,511,933
334,1209,12/1/2002,2002-12,2003-02,10-Q,18,5,1,7,2,36,66,63,64
335,1209,3/1/2003,2003-03,2003-05,10-Q,29,7,1,15,20,76,367,211,879
336,1209,6/1/2003,2003-06,2003-08,10-Q,35,6,4,18,47,60,105,67,46
337,1209,9/1/2003,2003-09,2003-12,10-K,127,1,0,1,1,246,1109,684,1533
338,1209,12/1/2003,2003-12,2004-02,10-Q,30,19,3,9,8,127,381,211,893
339,1209,3/1/2004,2004-03,2004-05,10-Q,40,41,2,15,14,123,120,72,56
340,1209,6/1/2004,2004-06,2004-07,10-Q,40,32,1,16,45,112,136,70,60
341,1209,9/1/2004,2004-09,2004-12,10-K,131,1,0,1,2,209,566,585,662
342,1209,12/1/2004,2004-12,2005-02,10-Q,41,26,5,8,6,70,125,78,101
343,1209,3/1/2005,2005-03,2005-04,10-Q,55,42,10,11,7,111,149,79,58
344,1209,6/1/2005,2005-06,2005-08,10-Q,59,38,11,12,8,113,145,89,71
345,1209,9/1/2005,2005-09,2005-11,10-K,120,1,1,1,2,247,786,652,639
346,1209,12/1/2005,2005-12,2006-02,10-Q,35,18,22,4,3,46,136,95,97
347,1209,3/1/2006,2006-03,2006-04,10-Q,44,31,28,12,6,141,1014,294,1748
348,1209,6/1/2006,2006-06,2006-07,10-Q,39,38,21,18,4,87,190,102,61
349,1209,9/1/2006,2006-09,2006-12,10-K,138,1,1,6,1,270,1162,860,2005
350,1209,12/1/2006,2006-12,2007-01,10-Q,35,28,5,4,6,57,160,74,82
351,1209,3/1/2007,2007-03,2007-04,10-Q,67,57,16,11,4,112,205,71,59
352,1209,6/1/2007,2007-06,2007-07,10-Q,64,51,10,10,7,118,200,81,68
353,1209,9/1/2007,2007-09,2007-11,10-K,138,1,1,7,1,272,965,782,1462
354,1209,12/1/2007,2007-12,2008-01,10-Q,66,24,4,10,3,111,474,198,576
355,1209,3/1/2008,2008-03,2008-04,10-Q,65,43,10,10,3,93,202,70,98
356,1209,6/1/2008,2008-06,2008-07,10-Q,60,39,13,7,7,93,232,76,94
357,1209,9/1/2008,2008-09,2008-11,10-K,142,3,2,9,1,249,961,712,1036
358,1209,12/1/2008,2008-12,2009-01,10-Q,38,5,26,1,16,65,273,104,139
359,1209,3/1/2009,2009-03,2009-04,10-Q,82,4,30,4,24,125,1197,318,1962
360,1209,6/1/2009,2009-06,2009-07,10-Q,83,4,33,4,45,87,364,125,152
361,1209,9/1/2009,2009-09,2009-11,10-K,326,30,27,26,52,215,1086,717,1182
362,1209,12/1/2009,2009-12,2010-01,10-Q,65,7,6,4,20,58,229,125,185
363,1209,3/1/2010,2010-03,2010-04,10-Q,78,22,12,8,28,114,692,319,1677
364,1209,6/1/2010,2010-06,2010-07,10-Q,81,18,11,9,31,97,370,198,483
365,1209,9/1/2010,2010-09,2010-11,10-K,341,22,22,27,63,322,1824,1161,3389
366,1209,12/1/2010,2010-12,2011-01,10-Q,64,17,6,1,3,55,209,129,256
367,1209,3/1/2011,2011-03,2011-04,10-Q,77,28,9,5,1,90,186,132,190
368,1209,6/1/2011,2011-06,2011-07,10-Q,73,36,7,7,3,94,219,141,343
369,1209,9/1/2011,2011-09,2011-11,10-K,338,36,10,30,58,291,1106,773,1271
370,1209,12/1/2011,2011-12,2012-01,10-Q,76,12,10,3,5,53,196,148,240
371,1209,3/1/2012,2012-03,2012-04,10-Q,87,17,24,5,35,80,238,148,234
372,1209,6/1/2012,2012-06,2012-07,10-Q,92,29,17,6,34,102,233,145,161
373,1209,9/1/2012,2012-09,2012-11,10-K,368,27,15,25,66,197,775,714,649
374,1209,12/1/2012,2012-12,2013-01,10-Q,80,19,2,4,8,50,228,154,230
375,1209,3/1/2013,2013-03,2013-04,10-Q,89,28,17,1,40,86,339,206,504
376,1209,6/1/2013,2013-06,2013-07,10-Q,78,21,19,8,26,159,968,475,2276
377,1209,9/1/2013,2013-09,2013-11,10-K,360,24,18,29,73,177,833,672,674
378,1209,12/1/2013,2013-12,2014-01,10-Q,62,10,8,4,6,110,530,289,1105
379,1209,3/1/2014,2014-03,2014-04,10-Q,81,19,7,16,6,70,210,119,142
380,1209,6/1/2014,2014-06,2014-07,10-Q,83,25,5,12,6,76,208,133,210
381,1209,9/1/2014,2014-09,2014-11,10-K,398,28,14,34,75,210,1091,802,1172
382,1209,12/1/2014,2014-12,2015-01,10-Q,104,14,5,7,19,69,282,165,232
383,1209,3/1/2015,2015-03,2015-04,10-Q,136,16,11,13,28,105,299,146,179
384,1209,6/1/2015,2015-06,2015-07,10-Q,142,17,12,23,36,142,496,208,728
385,1209,9/1/2015,2015-09,2015-11,10-K,442,34,20,38,68,234,975,789,719
386,1209,12/1/2015,2015-12,2016-01,10-Q,93,4,9,12,26,145,572,329,1142
387,1209,3/1/2016,2016-03,2016-04,10-Q,116,7,17,19,54,104,372,154,199
388,1209,6/1/2016,2016-06,2016-07,10-Q,132,5,13,14,51,120,480,223,512
389,1209,9/1/2016,2016-09,2016-11,10-K,435,19,22,39,77,278,1152,837,1012
390,1209,12/1/2016,2016-12,2017-01,10-Q,87,3,5,6,23,63,473,191,451
391,1209,3/1/2017,2017-03,2017-04,10-Q,117,12,9,12,40,183,1280,544,2593
392,1209,6/1/2017,2017-06,2017-08,10-Q,136,18,8,14,44,119,703,301,509
393,1209,9/1/2017,2017-09,2017-11,10-K,414,27,16,31,76,287,1497,952,1295
394,1209,12/1/2017,2017-12,2018-01,10-Q,130,10,2,10,30,172,1036,466,2032
395,1209,3/1/2018,2018-03,2018-04,10-Q,177,15,9,19,39,96,229,131,153
396,1209,6/1/2018,2018-06,2018-07,10-Q,182,20,6,23,41,95,459,214,392
397,1209,9/1/2018,2018-09,2018-11,10-K,608,34,15,42,68,231,1108,806,1099
398,1209,12/1/2018,2018-12,2019-01,10-Q,129,5,5,16,7,58,527,198,600
399,1209,3/1/2019,2019-03,2019-04,10-Q,169,16,8,30,12,135,420,181,464
400,1209,6/1/2019,2019-06,2019-07,10-Q,191,13,8,23,29,139,257,162,190
401,1209,9/1/2019,2019-09,2019-11,10-K,612,17,11,37,48,192,840,746,655
402,1209,12/1/2019,2019-12,2020-01,10-Q,139,2,1,15,9,104,411,338,1002
403,1209,3/1/2020,2020-03,2020-04,10-Q,211,8,5,30,12,107,539,237,470
404,1209,6/1/2020,2020-06,2020-07,10-Q,208,5,10,19,47,131,333,225,183
405,1209,9/1/2020,2020-09,2020-11,10-K,601,17,16,41,47,198,905,784,660
406,1209,12/1/2020,2020-12,2021-02,10-Q,117,5,5,12,3,70,402,196,429
407,1209,3/1/2021,2021-03,2021-05,10-Q,202,12,11,39,4,252,1176,576,2630
408,1209,6/1/2021,2021-06,2021-08,10-Q,191,17,7,45,4,145,285,207,154
409,1209,9/1/2021,2021-09,2021-11,10-K,574,17,16,45,21,315,1793,1134,3340
410,1230,9/1/2000,2000-09,2000-11,10-Q,4,4,7,20,2,11,67,19,32
411,1230,9/1/2000,2000-09,2000-11,10-Q,4,4,7,20,2,7,53,17,27
412,1230,3/1/2001,2001-03,2001-05,10-Q,4,10,2,23,0,5,63,24,45
413,1230,3/1/2001,2001-03,2001-05,10-Q,4,10,2,23,0,0,47,22,38
414,1230,6/1/2001,2001-06,2001-08,10-Q,3,9,6,20,2,6,65,26,42
415,1230,9/1/2001,2001-09,2001-11,10-Q,2,9,10,17,13,9,79,38,43
416,1230,9/1/2001,2001-09,2001-11,10-Q,2,9,10,17,13,4,51,31,36
417,1230,3/1/2002,2002-03,2002-05,10-Q,4,5,9,16,18,9,131,40,163
418,1230,3/1/2002,2002-03,2002-05,10-Q,4,5,9,16,18,5,122,39,161
419,1230,6/1/2002,2002-06,2002-08,10-Q,1,8,12,19,23,11,151,43,139
420,1230,6/1/2002,2002-06,2002-08,10-Q,1,8,12,19,23,5,99,36,68
421,1230,9/1/2002,2002-09,2002-11,10-Q,1,16,9,23,26,9,153,46,58
422,1230,9/1/2002,2002-09,2002-11,10-Q,1,16,9,23,26,5,126,46,49
423,1230,3/1/2003,2003-03,2003-05,10-Q,5,8,2,17,6,90,1142,595,2792
424,1230,3/1/2003,2003-03,2003-05,10-Q,5,8,2,17,6,1,107,65,63
425,1230,6/1/2003,2003-06,2003-08,10-Q,7,22,4,32,10,24,168,79,77
426,1230,6/1/2003,2003-06,2003-08,10-Q,7,22,4,32,10,16,134,75,70
427,1230,9/1/2003,2003-09,2003-11,10-Q,7,23,4,32,26,52,487,200,497
428,1230,9/1/2003,2003-09,2003-11,10-Q,7,23,4,32,26,24,97,89,46
429,1230,12/1/2003,2003-12,2004-03,10-K,47,23,13,65,41,128,500,414,225
430,1230,3/1/2004,2004-03,2004-05,10-Q,6,9,0,27,10,34,135,85,58
431,1230,3/1/2004,2004-03,2004-05,10-Q,6,9,0,27,10,28,105,75,42
432,1230,6/1/2004,2004-06,2004-08,10-Q,2,17,2,41,13,60,202,101,86
433,1230,6/1/2004,2004-06,2004-08,10-Q,2,17,2,41,13,45,136,90,56
434,1230,12/1/2004,2004-12,2005-02,10-K,48,22,9,72,45,162,708,594,551
435,1230,12/1/2004,2004-12,2005-02,10-K,48,22,9,72,45,142,641,567,625
436,1230,3/1/2005,2005-03,2005-05,10-Q,2,9,1,28,9,124,1256,508,2502
437,1230,3/1/2005,2005-03,2005-05,10-Q,2,9,1,28,9,112,1205,500,2494
438,1230,6/1/2005,2005-06,2005-08,10-Q,5,19,4,56,15,125,1052,325,739
439,1230,6/1/2005,2005-06,2005-08,10-Q,5,19,4,56,15,102,975,320,714
440,1230,9/1/2005,2005-09,2005-11,10-Q,6,20,0,54,10,148,826,292,1739
441,1230,9/1/2005,2005-09,2005-11,10-Q,6,20,0,54,10,120,659,256,1498
442,1230,12/1/2005,2005-12,2006-02,10-K,57,26,4,92,31,211,766,543,341
443,1230,12/1/2005,2005-12,2006-02,10-K,57,26,4,92,31,178,659,490,296
444,1230,3/1/2006,2006-03,2006-05,10-Q,5,11,1,22,10,69,226,129,86
445,1230,6/1/2006,2006-06,2006-08,10-Q,6,24,1,50,8,100,287,165,166
446,1230,9/1/2006,2006-09,2006-11,10-Q,8,19,2,45,9,93,275,174,122
447,1230,12/1/2006,2006-12,2007-02,10-K,61,27,7,83,33,227,729,547,355
448,1230,3/1/2007,2007-03,2007-05,10-Q,11,15,4,27,12,38,217,162,246
449,1230,6/1/2007,2007-06,2007-08,10-Q,12,16,8,44,17,57,250,177,128
450,1230,9/1/2007,2007-09,2007-11,10-Q,18,20,9,34,28,81,239,177,195
451,1230,12/1/2007,2007-12,2008-02,10-K,62,33,13,71,47,293,1277,702,1709
452,1230,3/1/2008,2008-03,2008-05,10-Q,4,13,8,21,18,54,152,133,76
453,1230,3/1/2008,2008-03,2008-05,10-Q,4,13,8,21,18,39,102,95,63
454,1230,6/1/2008,2008-06,2008-08,10-Q,5,21,7,38,19,78,155,161,110
455,1230,6/1/2008,2008-06,2008-08,10-Q,5,21,7,38,19,44,92,106,76
456,1230,9/1/2008,2008-09,2008-11,10-Q,5,31,5,34,28,65,252,177,219
457,1230,9/1/2008,2008-09,2008-11,10-Q,5,31,5,34,28,34,143,118,87
458,1230,12/1/2008,2008-12,2009-02,10-K,54,32,22,67,55,199,737,549,357
459,1230,5/1/2009,2009-05,2009-05,10-Q,10,6,17,9,26,47,216,153,105
460,1230,8/1/2009,2009-08,2009-08,10-Q,5,11,24,16,44,63,260,168,160
461,1230,8/1/2009,2009-08,2009-08,10-Q,5,11,24,16,44,40,154,111,125
462,1230,11/1/2009,2009-11,2009-11,10-Q,6,12,26,9,46,58,279,169,275
463,1230,11/1/2009,2009-11,2009-11,10-Q,6,12,26,9,46,27,169,102,116
464,1230,2/1/2010,2010-02,2010-02,10-K,47,21,24,45,52,209,665,487,388
465,1230,3/1/2010,2010-03,2010-05,10-Q,5,15,2,16,13,273,2289,860,4536
466,1230,8/1/2010,2010-08,2010-08,10-Q,2,28,1,29,14,50,153,162,129
467,1230,8/1/2010,2010-08,2010-08,10-Q,2,28,1,29,14,37,97,107,98
468,1230,9/1/2010,2010-09,2010-11,10-Q,4,26,1,29,13,54,165,163,112
469,1230,12/1/2010,2010-12,2011-02,10-K,45,23,12,58,38,142,550,455,321
470,1230,3/1/2011,2011-03,2011-05,10-Q,8,9,0,16,9,47,295,245,385
471,1230,6/1/2011,2011-06,2011-08,10-Q,7,18,1,25,13,116,796,325,1354
472,1230,9/1/2011,2011-09,2011-11,10-Q,7,17,2,23,13,46,121,148,92
473,1230,12/1/2011,2011-12,2012-02,10-K,48,21,8,60,24,152,426,431,241
474,1230,3/1/2012,2012-03,2012-05,10-Q,9,8,2,25,7,47,106,119,84
475,1230,6/1/2012,2012-06,2012-08,10-Q,10,14,1,39,17,65,123,132,70
476,1230,9/1/2012,2012-09,2012-11,10-Q,12,16,2,27,24,57,134,146,81
477,1230,12/1/2012,2012-12,2013-02,10-K,59,24,7,54,24,195,875,590,691
478,1230,3/1/2013,2013-03,2013-05,10-Q,7,11,1,19,7,57,274,185,527
479,1230,6/1/2013,2013-06,2013-08,10-Q,9,17,4,24,10,71,285,196,535
480,1230,9/1/2013,2013-09,2013-11,10-Q,11,18,5,27,9,44,118,120,76
481,1230,12/1/2013,2013-12,2014-02,10-K,58,31,11,69,19,214,392,449,226
482,1230,3/1/2014,2014-03,2014-05,10-Q,9,10,1,13,8,63,135,129,92
483,1230,6/1/2014,2014-06,2014-08,10-Q,11,16,7,26,14,46,147,123,154
484,1230,9/1/2014,2014-09,2014-11,10-Q,7,22,8,24,14,45,111,112,68
485,1230,12/1/2014,2014-12,2015-02,10-K,55,35,12,71,22,243,404,434,224
486,1230,3/1/2015,2015-03,2015-05,10-Q,11,9,3,14,9,38,177,137,176
487,1230,6/1/2015,2015-06,2015-08,10-Q,7,23,2,30,15,44,98,108,61
488,1230,9/1/2015,2015-09,2015-11,10-Q,7,24,4,33,15,50,101,109,62
489,1230,12/1/2015,2015-12,2016-02,10-K,59,34,11,67,23,310,802,707,1035
490,1230,3/1/2016,2016-03,2016-05,10-Q,7,9,1,20,11,68,492,245,716
491,1230,6/1/2016,2016-06,2016-08,10-Q,8,16,4,21,12,64,375,206,572
492,1230,9/1/2016,2016-09,2016-11,10-Q,10,15,7,23,11,31,155,151,114
493,1230,12/1/2016,2016-12,2017-02,10-K,85,30,10,69,24,323,672,704,524
494,1230,3/1/2017,2017-03,2017-05,10-Q,13,10,4,18,6,47,166,149,135
495,1230,6/1/2017,2017-06,2017-08,10-Q,15,27,1,38,8,43,128,146,89
496,1230,9/1/2017,2017-09,2017-11,10-Q,12,28,1,41,6,44,138,151,90
497,1230,12/1/2017,2017-12,2018-02,10-K,67,32,8,87,22,267,708,615,555
498,1230,3/1/2018,2018-03,2018-05,10-Q,7,7,1,17,2,41,152,149,136
499,1230,6/1/2018,2018-06,2018-08,10-Q,7,16,2,41,8,58,256,180,376
500,1230,9/1/2018,2018-09,2018-11,10-Q,8,15,1,37,8,54,144,147,120
501,1230,12/1/2018,2018-12,2019-02,10-K,64,29,10,94,17,259,554,517,376
502,1230,3/1/2019,2019-03,2019-05,10-Q,11,9,4,10,5,29,120,118,93
503,1230,6/1/2019,2019-06,2019-08,10-Q,14,17,4,25,7,67,217,206,300
504,1230,9/1/2019,2019-09,2019-11,10-Q,15,15,4,31,10,39,132,139,114
505,1230,12/1/2019,2019-12,2020-02,10-K,75,19,6,53,18,226,515,486,392
506,1230,3/1/2020,2020-03,2020-05,10-Q,14,1,21,5,22,148,1692,686,3786
507,1230,6/1/2020,2020-06,2020-08,10-Q,14,1,34,1,53,49,303,174,134
508,1230,9/1/2020,2020-09,2020-11,10-Q,14,3,35,2,53,599,4412,1796,13091
509,1230,12/1/2020,2020-12,2021-02,10-K,78,8,22,31,44,347,2205,1099,3369
510,1230,3/1/2021,2021-03,2021-05,10-Q,15,1,13,5,21,49,204,127,140
511,1230,6/1/2021,2021-06,2021-08,10-Q,13,25,2,36,11,173,966,515,2937
512,1230,9/1/2021,2021-09,2021-11,10-Q,15,22,2,37,7,99,356,190,453
513,1300,3/1/2001,2001-03,2001-05,10-Q,21,9,19,0,8,13,263,50,275
514,1300,6/1/2001,2001-06,2001-08,10-Q,23,16,39,0,7,30,401,115,585
515,1300,9/1/2001,2001-09,2001-11,10-Q,28,15,44,0,13,50,534,226,987
516,1300,12/1/2001,2001-12,2002-03,10-K,168,16,40,8,30,148,555,380,622
517,1300,3/1/2002,2002-03,2002-05,10-Q,17,6,23,1,14,28,233,107,237
518,1300,6/1/2002,2002-06,2002-08,10-Q,17,16,38,6,25,28,280,133,148
519,1300,9/1/2002,2002-09,2002-11,10-Q,25,19,31,4,29,31,330,166,177
520,1300,12/1/2002,2002-12,2003-03,10-K,39,0,1,1,2,377,1642,948,2934
521,1300,3/1/2003,2003-03,2003-05,10-Q,29,17,9,4,6,34,342,183,254
522,1300,6/1/2003,2003-06,2003-08,10-Q,48,25,21,10,9,104,609,329,865
523,1300,9/1/2003,2003-09,2003-11,10-Q,43,22,24,10,13,102,511,273,580
524,1300,12/1/2003,2003-12,2004-03,10-K,68,1,1,2,1,708,2494,1326,4854
525,1300,3/1/2004,2004-03,2004-05,10-Q,29,26,2,6,7,41,235,160,236
526,1300,6/1/2004,2004-06,2004-08,10-Q,50,52,7,12,12,117,599,305,1065
527,1300,9/1/2004,2004-09,2004-11,10-Q,47,54,12,11,16,88,269,174,287
528,1300,12/1/2004,2004-12,2005-02,10-K,253,43,18,22,25,404,1497,957,2581
529,1300,3/1/2005,2005-03,2005-05,10-Q,29,21,2,1,15,40,246,190,254
530,1300,6/1/2005,2005-06,2005-08,10-Q,41,48,9,9,28,82,288,221,279
531,1300,9/1/2005,2005-09,2005-10,10-Q,43,44,17,11,30,104,660,379,1131
532,1300,12/1/2005,2005-12,2006-03,10-K,256,52,20,26,36,396,1571,1132,2986
533,1300,3/1/2006,2006-03,2006-04,10-Q,29,19,6,6,8,16,301,207,263
534,1300,6/1/2006,2006-06,2006-07,10-Q,49,40,13,14,18,343,1378,730,2625
535,1300,9/1/2006,2006-09,2006-10,10-Q,44,46,10,10,26,61,543,369,682
536,1300,12/1/2006,2006-12,2007-02,10-K,277,44,17,31,42,175,1086,853,1346
537,1300,3/1/2007,2007-03,2007-04,10-Q,40,24,4,5,9,29,322,194,275
538,1300,6/1/2007,2007-06,2007-07,10-Q,55,26,11,10,18,40,336,231,321
539,1300,9/1/2007,2007-09,2007-10,10-Q,54,34,6,14,17,40,325,229,306
540,1300,12/1/2007,2007-12,2008-02,10-K,308,53,14,27,43,156,820,819,836
541,1300,3/1/2008,2008-03,2008-04,10-Q,41,22,3,4,4,28,252,167,256
542,1300,6/1/2008,2008-06,2008-07,10-Q,49,34,2,9,6,46,275,189,276
543,1300,9/1/2008,2008-09,2008-10,10-Q,51,29,14,8,8,62,330,199,349
544,1300,12/1/2008,2008-12,2009-02,10-K,330,50,24,27,35,376,1929,1285,3190
545,1300,3/1/2009,2009-03,2009-04,10-Q,64,3,20,2,11,27,414,218,405
546,1300,6/1/2009,2009-06,2009-07,10-Q,65,3,23,2,19,33,312,188,289
547,1300,9/1/2009,2009-09,2009-10,10-Q,63,4,22,4,20,45,305,193,305
548,1300,12/1/2009,2009-12,2010-02,10-K,332,35,34,25,39,197,768,792,821
549,1300,3/1/2010,2010-03,2010-04,10-Q,64,16,7,5,9,48,346,206,508
550,1300,6/1/2010,2010-06,2010-07,10-Q,99,26,11,9,16,85,402,241,601
551,1300,9/1/2010,2010-09,2010-10,10-Q,92,35,11,14,13,58,304,229,314
552,1300,12/1/2010,2010-12,2011-02,10-K,337,37,35,31,41,305,1175,921,1309
553,1300,3/1/2011,2011-03,2011-04,10-Q,87,29,3,5,7,56,276,190,313
554,1300,6/1/2011,2011-06,2011-07,10-Q,112,48,5,8,17,85,379,231,423
555,1300,9/1/2011,2011-09,2011-10,10-Q,113,50,4,6,22,111,352,239,358
556,1300,12/1/2011,2011-12,2012-02,10-K,327,58,14,39,38,237,968,884,909
557,1300,3/1/2012,2012-03,2012-04,10-Q,102,28,5,3,9,60,393,230,459
558,1300,6/1/2012,2012-06,2012-07,10-Q,116,41,9,7,16,62,477,235,478
559,1300,9/1/2012,2012-09,2012-10,10-Q,116,38,12,7,19,61,368,209,284
560,1300,12/1/2012,2012-12,2013-02,10-K,427,75,13,33,48,258,913,896,811
561,1300,3/1/2013,2013-03,2013-04,10-Q,92,16,12,3,15,35,240,181,239
562,1300,6/1/2013,2013-06,2013-07,10-Q,94,34,9,6,18,53,245,199,247
563,1300,9/1/2013,2013-09,2013-10,10-Q,99,39,6,7,18,56,246,198,255
564,1300,12/1/2013,2013-12,2014-02,10-K,406,72,12,32,50,338,1603,1048,1878
565,1300,3/1/2014,2014-03,2014-04,10-Q,103,23,3,4,11,248,1209,469,1732
566,1300,6/1/2014,2014-06,2014-07,10-Q,100,44,4,4,15,51,254,180,241
567,1300,9/1/2014,2014-09,2014-10,10-Q,96,40,2,3,15,47,252,172,239
568,1300,12/1/2014,2014-12,2015-02,10-K,239,51,6,23,23,151,620,532,631
569,1300,3/1/2015,2015-03,2015-04,10-Q,62,19,3,0,9,25,162,103,129
570,1300,6/1/2015,2015-06,2015-07,10-Q,68,26,5,2,16,28,189,109,176
571,1300,9/1/2015,2015-09,2015-10,10-Q,67,25,6,1,16,33,185,116,149
572,1300,12/1/2015,2015-12,2016-02,10-K,275,42,10,20,26,134,573,526,589
573,1300,3/1/2016,2016-03,2016-04,10-Q,69,17,6,2,6,31,178,123,177
574,1300,6/1/2016,2016-06,2016-07,10-Q,88,18,9,2,11,74,545,239,637
575,1300,9/1/2016,2016-09,2016-10,10-Q,80,21,17,4,13,42,211,142,182
576,1300,12/1/2016,2016-12,2017-02,10-K,298,37,23,16,30,207,735,591,713
577,1300,3/1/2017,2017-03,2017-04,10-Q,80,24,5,4,8,29,268,136,271
578,1300,6/1/2017,2017-06,2017-07,10-Q,79,28,5,7,12,18,186,121,170
579,1300,9/1/2017,2017-09,2017-10,10-Q,74,34,7,5,14,32,191,139,163
580,1300,12/1/2017,2017-12,2018-02,10-K,331,49,20,19,25,174,740,589,745
581,1300,3/1/2018,2018-03,2018-04,10-Q,90,28,4,3,8,141,530,270,1004
582,1300,6/1/2018,2018-06,2018-07,10-Q,100,35,3,9,15,106,374,289,891
583,1300,9/1/2018,2018-09,2018-10,10-Q,120,50,4,7,20,75,230,156,262
584,1300,12/1/2018,2018-12,2019-02,10-K,299,58,13,21,29,229,832,609,1015
585,1300,3/1/2019,2019-03,2019-04,10-Q,86,19,3,1,9,104,346,138,425
586,1300,6/1/2019,2019-06,2019-07,10-Q,129,24,7,2,13,60,179,97,169
587,1300,9/1/2019,2019-09,2019-10,10-Q,136,23,11,1,17,60,190,94,168
588,1300,12/1/2019,2019-12,2020-02,10-K,457,19,18,14,34,200,998,662,1328
589,1300,3/1/2020,2020-03,2020-05,10-Q,114,8,18,2,13,48,225,129,147
590,1300,6/1/2020,2020-06,2020-07,10-Q,154,7,34,3,17,117,611,273,1155
591,1300,9/1/2020,2020-09,2020-10,10-Q,146,9,39,4,22,75,385,196,397
592,1300,12/1/2020,2020-12,2021-02,10-K,620,14,36,15,26,268,1148,766,1426
593,1300,3/1/2021,2021-03,2021-04,10-Q,208,18,14,6,5,141,716,228,1056
594,1300,6/1/2021,2021-06,2021-07,10-Q,288,47,11,9,8,149,731,245,990
595,1300,9/1/2021,2021-09,2021-10,10-Q,266,48,9,9,8,103,184,108,168
596,1380,6/1/2000,2000-06,2000-08,10-Q,37,5,1,5,3,41,196,136,459
597,1380,9/1/2000,2000-09,2000-11,10-Q,40,4,1,6,2,19,31,19,14
598,1380,12/1/2000,2000-12,2001-03,10-K,79,0,0,1,0,131,1052,352,2766
599,1380,3/1/2001,2001-03,2001-05,10-Q,36,6,2,7,1,13,24,17,9
600,1380,6/1/2001,2001-06,2001-08,10-Q,31,10,2,3,0,36,83,35,199
601,1380,9/1/2001,2001-09,2001-11,10-Q,46,7,4,5,1,14,62,29,46
602,1380,12/1/2001,2001-12,2002-03,10-K,92,0,0,1,0,116,432,237,552
603,1380,3/1/2002,2002-03,2002-05,10-Q,39,0,8,5,3,12,38,28,13
604,1380,6/1/2002,2002-06,2002-08,10-Q,40,1,10,7,3,20,110,107,299
605,1380,9/1/2002,2002-09,2002-11,10-Q,53,0,8,13,7,24,97,42,45
606,1380,12/1/2002,2002-12,2003-03,10-K,94,1,1,3,6,232,1285,574,2544
607,1380,3/1/2003,2003-03,2003-05,10-Q,55,8,3,7,4,10,91,64,43
608,1380,6/1/2003,2003-06,2003-08,10-Q,88,10,8,5,8,24,123,89,56
