"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.6906,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.7626,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.8685,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.9745,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.0594,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.127,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.1817,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.2224,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.2484,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.2515,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.2225,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.1804,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.1448,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.1206,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.0772,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.9643,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.7471,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.5113,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.3833,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.4692,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.6855,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.9385,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-07",101.1714,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-08",101.3759,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-09",101.5507,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-10",101.6876,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-11",101.7885,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.8375,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.8106,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.7361,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.6399,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.5393,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.4573,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.4299,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.4948,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.6249,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.7979,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-10",102.0002,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-11",102.1884,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.2979,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.2664,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.1362,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.9429,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.7034,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4671,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.2908,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.211,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.1554,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.0231,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.74,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.3911,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0931,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.93233,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-02",99.85223,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.78141,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.68137,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.58469,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.56091,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.67905,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.89712,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.1758,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.4923,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.7932,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.0032,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.0503,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.9799,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.8276,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.6074,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.3831,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.2325,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.2147,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.2654,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.2997,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.2466,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.1006,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.83183,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.39043,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.83244,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.2125,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.59274,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.11379,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.01269,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.49998,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.25903,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.89803,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.13029,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.07471,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.8811,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.64341,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.45111,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.41129,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.62542,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.01373,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.50763,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.0681,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.5985,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.9655,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.0501,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.9623,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.8182,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.6895,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.6097,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.6126,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.7233,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.8655,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.9382,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.8599,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.6837,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.4637,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.2198,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.94642,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.62034,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.23834,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.90739,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.80373,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.08092,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.55056,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.97849,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1885,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.2079,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.0572,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.7312,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.34931,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.04653,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.92023,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.89786,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.89161,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.84935,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.78928,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.75686,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.79938,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.91309,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.10634,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.39166,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.69817,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.93603,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0396,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.0793,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.146,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2988,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4865,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.6301,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6717,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.6663,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6913,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8037,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.9655,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.1231,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.2364,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.3119,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.3553,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3601,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.3302,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.254,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1145,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.945,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7855,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6694,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5996,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5879,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6471,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.7257,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7543,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6725,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5067,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.2802,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.009,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.75716,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.61537,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.65978,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.80113,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.93148,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.97392,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.94338,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.85946,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.73222,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.60141,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.51726,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.52492,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.60226,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.73347,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.91312,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.0962,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.2259,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.258,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.2384,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.2224,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.2454,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2902,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3248,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.3186,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2692,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1673,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.0059,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.84139,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.75183,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",99.79778,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",99.90879,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",99.99184,
